PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,0,2.44E-06,1.29E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,1.51E-05,2.80E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,0.000111279,0.000133233
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,0.000879963,0.000932839
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,0.00656648,0.006756053
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,0.050782779,0.051474955
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.406875863,0.409763338
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,3.411225539,3.422471019
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,2,4.93E-05,6.00E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,2,4.92E-05,6.09E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,5.88E-05,7.28E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,0.000135404,0.000158178
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,0.000629033,0.000686203
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,0.004337593,0.004524308
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,0.034082993,0.034782515
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,0.271178594,0.274319765
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,2,2.28212047,2.29327334
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,4,6.54E-05,7.65E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,4,6.60E-05,7.75E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,6.90E-05,8.29E-05
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,0.000145138,0.000167389
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,0.000927557,0.000982587
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,0.002293966,0.002479357
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.018717258,0.01942508
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.142847772,0.145775617
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,1.198294308,1.209411654
